0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00
-2.088733275385145305e+01;-2.088520521017993659e+01;-2.088533513985725776e+01;-2.088482771130339444e+01;-2.088489729090501612e+01;-2.885432943783303728e+01
5.159886397048688345e+00;6.987481614798253915e+00;5.261403290648801523e+00;7.184496224896681049e+00;8.883108275925822639e+00;-2.072245302144902990e+00
-1.965406079455305743e+01;-1.944305825262074805e+01;-1.954981384836272085e+01;-1.948685169127035266e+01;-5.066079491352031283e+00;-2.712897174231725828e+01
-2.273927845778601053e+01;-2.177107065879410186e+01;-9.791119860797966368e+00;-2.171945000262180159e+01;-2.950627213720834163e+01;-2.993667997215277055e+01
0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00
-8.589184172037098719e+00;-1.061121178023403111e+01;-1.080800124102239046e+01;-1.120160561757364448e+01;-1.937276402661279917e+01;-2.071192846844227731e+01
-2.080040906516110510e+01;-1.970365062680709300e+01;-1.361701236842394636e+01;-1.870711850809642485e+01;-2.828938229859247500e+01;-2.826021678513928492e+01
-8.394761424382441106e+00;-2.200923070751418820e+01;-2.247124578544981333e+01;-2.187082660237945930e+01;-2.981987236943310293e+01;-2.963757801649337154e+01
-2.300797478555380948e+01;-2.300579156853894958e+01;-2.299898858974064098e+01;-2.300045081824866244e+01;-3.133134990559770827e+01;-3.126159693140078843e+01
0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00
-1.335627971453523699e+01;-2.158282355639413197e+01;-2.284696002736382425e+01;-2.197469363544925969e+01;-2.984314783374541236e+01;-3.002262038782991027e+01
-1.162789242285679947e+01;-2.161435307946080897e+01;-2.236638355989605031e+01;-2.197519888578710834e+01;-2.929955944413338642e+01;-2.895946435026950283e+01
-1.387049259557956837e+01;-2.266469821577920385e+01;-2.322858473177538485e+01;-2.266685848171979600e+01;-3.066900004122394918e+01;-3.050803774769552135e+01
-1.924822667756065186e+01;-2.059203104615832558e+01;-7.062860537773031133e+00;-1.923934442817880708e+01;-2.530952070699749257e+01;-2.726066605067635606e+01
0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00
1.520471210887929026e+01;1.761577448916637678e+01;1.513593504876196683e+01;1.760306114776690123e+01;8.578334366849613701e+00;2.000000000000000000e+01
-1.984251780984251212e+01;-1.984440511163273868e+01;-1.984344786984951270e+01;-1.984276109489143636e+01;-2.804347149564661379e+01;-1.984537843517913203e+01
1.078005689496384001e+01;8.957771735840049487e+00;6.887278616402954690e+00;9.014239846026443459e+00;-2.223047433288458108e-01;7.133088346585716444e+00
-1.763488980623796820e+01;-1.763652353360365055e+01;-3.698353566389498970e-01;-1.772226179048415418e+01;-2.529723569839025643e+01;-1.858314280415703479e+01
0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00
-2.140953336961288400e+01;-2.141011112078725276e+01;-2.140968738575532626e+01;-2.140925199007289947e+01;-2.971872512815855671e+01;-2.984602951561078754e+01
3.403470166600202074e+00;5.424349092909777070e+00;5.323143991596993807e+00;7.083568888726062163e+00;-3.948442940936540690e+00;-3.931639460406530784e+00
-1.964732681830130900e+01;-1.811968929595488120e+01;-1.828638161003944873e+01;-5.962830683211515215e+00;-2.606807603718142374e+01;-2.610502354838549621e+01
-8.072049616546763673e+00;-2.094368417615348932e+01;-2.067628109544178372e+01;-2.162541585050889381e+01;-2.882568487318908623e+01;-2.800865736063354916e+01
0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00
-4.997066739756288456e+00;-1.375839648700740270e+01;-1.251104744651909151e+01;-1.727373855893751653e+01;-2.087380803145088137e+01;-2.006453741597788110e+01
-1.061774949975574778e+01;-1.668516360778933105e+01;-1.872680017967115873e+01;-1.864083968050123019e+01;-2.635233342318833394e+01;-2.690896481334199564e+01
-1.116446815084057853e+01;-2.224554346525683357e+01;-2.225212746461069457e+01;-2.230267697197175636e+01;-3.081979412713428701e+01;-3.011108203026265073e+01
-2.303907864662297911e+01;-2.303812282943310308e+01;-2.304204521654814997e+01;-2.305248548477354475e+01;-3.100982445209901783e+01;-3.092165894736866250e+01
0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00
-2.298936577930743752e+01;-2.257729709737625257e+01;-2.264712620901597617e+01;-1.550176118262261582e+01;-3.056553114396672299e+01;-3.097235241449882537e+01
-2.226350168622484560e+01;-2.206886465565629152e+01;-2.219818765108129455e+01;-1.360257072145195245e+01;-3.052447453407553368e+01;-3.000337808084376690e+01
-2.350080902990189813e+01;-2.300644374672712900e+01;-2.285984814083406036e+01;-1.647539447288444237e+01;-3.096652737330882488e+01;-3.065879265256248942e+01
-5.658233204428574581e+00;-1.464795609263851262e+01;-1.633167218505463936e+01;-1.610285746984378719e+01;-2.113278174088938499e+01;-2.114794565356195832e+01
0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00
1.289167314788454988e+01;1.515014087889463212e+01;1.517910853947807581e+01;1.758703513992301026e+01;6.154727286596583191e+00;6.142222006966624015e+00
-1.944323869986235920e+01;-1.943369037969098301e+01;-1.943824883510391999e+01;-1.943235344031116085e+01;-2.790173215487045155e+01;-2.819574033851264261e+01
8.530173491239315453e+00;6.258169651883878970e+00;6.658729856132230118e+00;8.849595951525387250e+00;-1.861686116684331260e+00;-2.752813570522139486e+00
3.824327070093551662e+00;-9.618155328957550765e+00;-9.667311422932510112e+00;-1.745505380840887355e+01;-1.725919406818798052e+01;-1.718850393622273742e+01
0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00
-2.337367143228551924e+01;-2.336149830242796810e+01;-2.336359820315190561e+01;-2.335970642046471468e+01;-3.163799678618373079e+01;-3.174753171174163313e+01
-2.342781743544493533e+00;-6.127465083605504681e+00;-1.230786166841309592e+00;-5.532844775809991233e+00;-1.420807371990119350e+01;-1.468509162444155258e+01
-1.877526877663233407e+01;-2.262079847097770724e+01;-2.289149173443592034e+01;-2.279320319434856756e+01;-3.101399831172875210e+01;-3.067444601911057234e+01
-1.819279070669279719e+01;-5.145420205483199005e+00;5.176971270829719973e-01;-6.359296963217193621e+00;-1.440694623552752773e+01;-1.411106883170501014e+01
0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00
-3.341965273130250491e+00;-2.883342738469270472e+00;-9.669417525697553417e-01;-2.572846110374735762e+00;-1.163424978963736756e+01;-1.136410516462369635e+01
-6.489531757009356916e+00;-1.797819950880746731e+01;-2.253772387383448006e+01;-1.812374679164129532e+01;-2.721794242729993840e+01;-2.588706190901802273e+01
-2.210092765889697120e+01;-2.208698215237435036e+01;-1.153876259412816196e+01;-2.199566832128012450e+01;-2.990749491501754420e+01;-2.987506598533429880e+01
-2.328640829560557535e+01;-2.325733984846414160e+01;-2.329359007676177384e+01;-2.325573769839236249e+01;-3.171151159434364075e+01;-3.139034320159179003e+01
0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00
-1.669983468620128164e+01;-2.437965784932104540e+01;-2.238473111975223517e+01;-2.147712529671925097e+01;-3.027735469289968862e+01;-3.048778458078460929e+01
-6.921515338969474129e+00;-1.752310088829662149e+01;-2.167657871004925241e+01;-1.685940713413398484e+01;-2.626340131013810009e+01;-2.490667188953179334e+01
-8.028114385229123684e+00;-2.101774622627015177e+01;-2.205412207110975231e+01;-2.153649207919684017e+01;-2.923587989422142286e+01;-2.901523534534967652e+01
-6.214687409763348214e+00;-1.986550682005852408e+01;-2.123913953223409479e+01;-2.055744672007031681e+01;-2.782334423440253701e+01;-2.719592673814683437e+01
